350,354,358,362,366,370,374,378,382,386,390,394,398,402,406,410,414,418,422,426,430,434,438,442,446,450,454,458,462,466,470,474,478,482,486,490,494,498,502,506,510,514,518,522,526,530,534,538,542,546,550,554,558,562,566,570,574,578,582,586,590,594,598,602,606,610,614,618,622,626,630,634,638,642,646,650,654,658,662,666,670,674,678,682,686,690,694,698,702,706,710,714,718,722,726,730,734,738,742,746,750,754,758,762,766,770,774,778,782,786,790,794,798,802,806,810,814,818,822,826,830,834,838,842,846,850,854,858,862,866,870,874,878,882,886,890,894,898,902,906,910,914,918,922,926,930,934,938,942,946,950,954,958,962,966,970,974,978,982,986,990,994,998,1002,Ë®ÎÂ,DO(mg/L
0,0,0,0,0,0.016190476,0.045238095,0.074047619,0.338809524,0.608809524,1.042857143,1.791428571,2.540238095,2.825238095,3.077619048,3.184285714,3.192142857,3.19952381,3.215714286,3.240238095,3.293333333,3.415238095,3.539285714,3.69547619,3.860238095,4.163333333,4.544761905,4.917857143,5.059761905,5.2,5.355952381,5.516428571,5.668333333,5.753809524,5.840238095,5.958333333,6.092857143,6.227619048,6.443809524,6.664285714,7.029285714,7.442857143,7.848333333,8.232142857,8.616904762,8.96547619,9.282857143,9.594047619,9.720952381,9.863809524,10.09952381,10.33357143,10.50595238,10.55928571,10.615,10.59357143,10.57095238,10.59214286,10.64619048,10.7002381,10.47452381,10.175,9.886190476,9.616666667,9.347857143,9.201190476,9.079285714,8.962619048,8.863571429,8.765,8.751190476,8.816904762,9.091904762,9.496904762,9.901428571,9.967857143,9.86452381,9.74,9.136428571,8.53452381,8.327857143,8.478333333,8.629285714,9.084285714,9.626190476,10.1997619,10.81261905,11.22547619,11.24119048,11.25595238,10.83190476,10.06404762,9.263095238,8.292619048,7.322142857,6.352380952,5.383809524,4.439761905,4.406428571,4.37452381,4.418333333,4.49,4.413809524,4.085714286,3.862380952,3.835714286,3.808333333,3.810238095,3.823809524,3.902142857,4.105,4.306428571,4.476904762,4.54547619,4.612380952,4.793333333,4.978571429,4.898333333,4.655714286,4.418095238,4.287142857,4.156190476,4.024761905,4.367142857,4.773095238,4.867619048,4.961428571,5.05547619,4.373571429,3.702619048,3.481666667,3.260952381,3.10547619,2.989761905,2.869761905,2.742142857,2.615238095,2.572619048,2.546666667,2.517619048,2.536904762,2.55547619,2.390238095,2.197857143,2.067857143,2.235,2.296190476,2.138333333,1.97952381,1.664047619,0.962619048,0.262380952,0.085952381,0.105,0.120238095,0.071904762,0.024047619,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.012142857,0.029642857,0.058214286,0.31125,0.564107143,1.027321429,1.79125,2.551071429,2.842142857,3.133571429,3.199285714,3.155714286,3.113214286,3.125178571,3.158928571,3.228928571,3.353928571,3.479642857,3.619642857,3.760714286,4.149107143,4.635178571,5.080535714,5.1475,5.215714286,5.371428571,5.541785714,5.697142857,5.777678571,5.857678571,5.999464286,6.16375,6.327857143,6.493392857,6.659107143,7.018035714,7.409107143,7.793214286,8.161785714,8.529821429,8.8825,9.229821429,9.561607143,9.786964286,10.00303571,10.19767857,10.39482143,10.52160714,10.56678571,10.61053571,10.65285714,10.69375,10.71232143,10.72125,10.72964286,10.49035714,10.225,9.92875,9.596428571,9.264107143,9.156785714,9.061785714,8.965178571,8.862857143,8.760714286,8.811964286,8.949464286,9.269821429,9.653571429,10.03607143,9.981785714,9.812321429,9.578928571,9.040357143,8.501607143,8.294464286,8.262321429,8.230892857,8.732321429,9.29125,9.895892857,10.53285714,10.91160714,10.99196429,11.07196429,10.61160714,9.921964286,9.130892857,8.112142857,7.092857143,6.093571429,5.109285714,4.283035714,4.230357143,4.178035714,4.279464286,4.401607143,4.243928571,3.823392857,3.639464286,3.699464286,3.760892857,3.778214286,3.786607143,3.853571429,3.979821429,4.105535714,4.240535714,4.386607143,4.542321429,4.766964286,4.990535714,4.827142857,4.554642857,4.304107143,4.156785714,4.010714286,3.875892857,4.140714286,4.369107143,4.460892857,4.551428571,4.631964286,3.868392857,3.381964286,3.224107143,3.06625,2.892857143,2.71875,2.540535714,2.36375,2.19125,2.156785714,2.122142857,2.125892857,2.270535714,2.377321429,2.205892857,2.034464286,1.832857143,1.524642857,1.165,0.803571429,0.442321429,0.224642857,0.117142857,0.009642857,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.00375,0.01109375,0.01859375,0.228125,0.44875,0.83375,1.5809375,2.32828125,2.59640625,2.814375,2.95546875,3.03765625,3.12015625,3.199375,3.2790625,3.3684375,3.4778125,3.58578125,3.71015625,3.8365625,4.18015625,4.66953125,5.158125,5.191875,5.216875,5.33953125,5.50109375,5.65609375,5.7390625,5.8209375,5.97203125,6.16484375,6.3578125,6.5453125,6.7328125,7.053125,7.42515625,7.79484375,8.158125,8.52140625,8.876875,9.22609375,9.57484375,9.65328125,9.7409375,10.01046875,10.28,10.456875,10.4203125,10.384375,10.4465625,10.51578125,10.53796875,10.51890625,10.50015625,10.30671875,10.04984375,9.7759375,9.46515625,9.155625,9.006875,8.90484375,8.8046875,8.730625,8.6565625,8.67859375,8.8059375,9.05875,9.40359375,9.74984375,9.815,9.70421875,9.59046875,9.00015625,8.4015625,8.10484375,8.1396875,8.1753125,8.586875,9.143125,9.703125,10.260625,10.674375,10.71890625,10.76359375,10.4309375,9.73015625,8.98875,7.91671875,6.84515625,5.878125,5.1165625,4.3559375,4.2165625,4.10046875,4.01390625,3.94453125,3.82640625,3.590625,3.41234375,3.40015625,3.388125,3.3925,3.405,3.4459375,3.55015625,3.655,3.766875,3.91984375,4.07234375,4.31921875,4.57671875,4.51390625,4.19015625,3.868125,3.7765625,3.69875,3.62015625,3.79515625,4.0375,4.19390625,4.3496875,4.505,3.93765625,3.285625,3.14265625,3.00046875,2.82890625,2.62703125,2.41453125,2.1840625,1.95421875,1.878125,1.844375,1.8109375,1.8128125,1.81390625,1.59125,1.34171875,1.11203125,0.96671875,0.79640625,0.56484375,0.3346875,0.15,0.0865625,0.02359375,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.009135802,0.022345679,0.050864198,0.196666667,0.342716049,0.778641975,1.508765432,2.197654321,2.467160494,2.736790123,2.862839506,2.942592593,3.021111111,3.035308642,3.033580247,3.081604938,3.187901235,3.292222222,3.406790123,3.519012346,3.959753086,4.481358025,4.917530864,4.995925926,5.074197531,5.198271605,5.325185185,5.449259259,5.565432099,5.681975309,5.818518519,5.958148148,6.102839506,6.290864198,6.478518519,6.828765432,7.18654321,7.557901235,7.947654321,8.337037037,8.651234568,8.941481481,9.214074074,9.42345679,9.62382716,9.804938272,9.986666667,10.14160494,10.27888889,10.38407407,10.36716049,10.34987654,10.36308642,10.38444444,10.3991358,10.16679012,9.933333333,9.650246914,9.327160494,9.013703704,8.840123457,8.665679012,8.530123457,8.44654321,8.362222222,8.422839506,8.528888889,8.792098765,9.07617284,9.359135802,9.353209877,9.324074074,9.140987654,8.612469136,8.084197531,7.874938272,7.749382716,7.650493827,8.054814815,8.459135802,9.086666667,9.803950617,10.14901235,10.26555556,10.38197531,9.91382716,9.344320988,8.579012346,7.596049383,6.613580247,5.638024691,4.661728395,3.988148148,3.914938272,3.842839506,3.758271605,3.675061728,3.387283951,3.00617284,2.932962963,3.018395062,3.102592593,3.066666667,3.029012346,3.095802469,3.213950617,3.331358025,3.512839506,3.731111111,3.90691358,4.005925926,4.10345679,3.902345679,3.690740741,3.48654321,3.298765432,3.110987654,3.015432099,3.239506173,3.392345679,3.446049383,3.500987654,3.462345679,3.055555556,2.79962963,2.607407407,2.414074074,2.268888889,2.125802469,1.851604938,1.525308642,1.258641975,1.224938272,1.190617284,1.142345679,1.070493827,0.99308642,0.862222222,0.732469136,0.660246914,0.655061728,0.554814815,0.404320988,0.253333333,0.148395062,0.065925926,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.008395062,0.023333333,0.039012346,0.211728395,0.391481481,0.76691358,1.555185185,2.344567901,2.587777778,2.775061728,2.894074074,2.959506173,3.024691358,3.100123457,3.184074074,3.264197531,3.333703704,3.404197531,3.540493827,3.692222222,4.056666667,4.558888889,5.060987654,5.101111111,5.133580247,5.241481481,5.378765432,5.515555556,5.634938272,5.752962963,5.902839506,6.071358025,6.241481481,6.468888889,6.702962963,7.027283951,7.390246914,7.752222222,8.10617284,8.461728395,8.792592593,9.098765432,9.405555556,9.57382716,9.747037037,10.01666667,10.2862963,10.4682716,10.44814815,10.4282716,10.48876543,10.5562963,10.57814815,10.5554321,10.53308642,10.33938272,10.08691358,9.800123457,9.427037037,9.05345679,8.871234568,8.746296296,8.628888889,8.575308642,8.521234568,8.565802469,8.719876543,8.930740741,9.181358025,9.432222222,9.444691358,9.314691358,9.178518519,8.62308642,8.064074074,7.757037037,7.717530864,7.678271605,8.067037037,8.611234568,9.167654321,9.745802469,10.16567901,10.19419753,10.2217284,9.91345679,9.289753086,8.611975309,7.527530864,6.444074074,5.473950617,4.708518519,3.945061728,3.81654321,3.710123457,3.666666667,3.652962963,3.53308642,3.170987654,2.927037037,2.988148148,3.050123457,3.027407407,2.95345679,2.933209877,3.05308642,3.174320988,3.315308642,3.546049383,3.776666667,3.731358025,3.660123457,3.51382716,3.322345679,3.131358025,3.064567901,3.002098765,2.939753086,3.052469136,3.197160494,3.19962963,3.202098765,3.205308642,3.044320988,2.823333333,2.580123457,2.337283951,2.084444444,1.819753086,1.585555556,1.425061728,1.264938272,1.166790123,1.080617284,0.995802469,1.019506173,1.042222222,0.891851852,0.714197531,0.522469136,0.296790123,0.12,0.075925926,0.032098765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.010777778,0.025666667,0.051,0.153888889,0.256111111,0.711333333,1.536,2.315111111,2.551,2.787777778,2.866,2.885333333,2.905555556,2.917666667,2.928444444,2.957777778,3.011666667,3.069444444,3.285888889,3.502,3.933555556,4.422333333,4.838666667,4.916111111,4.994222222,5.113777778,5.236888889,5.354444444,5.461222222,5.568333333,5.716111111,5.871333333,6.032,6.239222222,6.445444444,6.767777778,7.097666667,7.459333333,7.864666667,8.269666667,8.595333333,8.890444444,9.154111111,9.311333333,9.486111111,9.696444444,9.907222222,10.03611111,10.09411111,10.15622222,10.24177778,10.32733333,10.34633333,10.34677778,10.344,10.065,9.783555556,9.489333333,9.187111111,8.892888889,8.759777778,8.626777778,8.510444444,8.422222222,8.334,8.4,8.512888889,8.777888889,9.068333333,9.358333333,9.306333333,9.221111111,8.982666667,8.363777778,7.745222222,7.504888889,7.373444444,7.265777778,7.722222222,8.180444444,8.753666667,9.379555556,9.722111111,9.878444444,10.03433333,9.648555556,9.156111111,8.408555556,7.350444444,6.292111111,5.364222222,4.496222222,3.856888889,3.708666667,3.562888889,3.477333333,3.391222222,3.135222222,2.789,2.682555556,2.718222222,2.753777778,2.723333333,2.690555556,2.747777778,2.849,2.949888889,3.097222222,3.279666667,3.448222222,3.593777778,3.737,3.446111111,3.130666667,2.897888889,2.813333333,2.728666667,2.708555556,2.963,3.095111111,3.051888889,3.009444444,2.933666667,2.707666667,2.504777778,2.311777778,2.120666667,1.966,1.812,1.562888889,1.276777778,1.069333333,1.149777778,1.228666667,1.178333333,0.979222222,0.846,0.852222222,0.859,0.666444444,0.297222222,0.131333333,0.073222222,0.016444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.004545455,0.009421488,0.078181818,0.265289256,0.45214876,0.98107438,1.63661157,2.16892562,2.450247934,2.729752066,2.777190083,2.820743802,2.860330579,2.81231405,2.765867769,2.865619835,3.020743802,3.162396694,3.276115702,3.41661157,3.927355372,4.438429752,4.761404959,4.869504132,4.98231405,5.103636364,5.22322314,5.352644628,5.490661157,5.620743802,5.714545455,5.808512397,5.965371901,6.199669421,6.45107438,6.754049587,7.057438017,7.427024793,7.816198347,8.200330579,8.514049587,8.827355372,9.122644628,9.405041322,9.636446281,9.849834711,10.06247934,10.24785124,10.42991736,10.5053719,10.50049587,10.51421488,10.62181818,10.72884298,10.68520661,10.4068595,10.12768595,9.809173554,9.488099174,9.192066116,8.928181818,8.664380165,8.54768595,8.461818182,8.400909091,8.471652893,8.597933884,8.86785124,9.137603306,9.33768595,9.395619835,9.453553719,9.043801653,8.453966942,7.929504132,7.686942149,7.444132231,7.443305785,7.705950413,8.027438017,8.704876033,9.356033058,9.62214876,9.887438017,9.923801653,9.443305785,8.961900826,8.16768595,7.34785124,6.490495868,5.481570248,4.47231405,4.09677686,3.865371901,3.733471074,3.684049587,3.590165289,3.293057851,3.04661157,3.085454545,3.124049587,3.161322314,3.192644628,3.226942149,3.27,3.31214876,3.377107438,3.610082645,3.842892562,4.066859504,4.291983471,4.268595041,4.003140496,3.739173554,3.548264463,3.361735537,3.17446281,3.297107438,3.520082645,3.534793388,3.540826446,3.546694215,3.196033058,2.806694215,2.667272727,2.528181818,2.358429752,2.171900826,1.959752066,1.683966942,1.407190083,1.437272727,1.54553719,1.657768595,1.785206612,1.910413223,1.637520661,1.339421488,1.078181818,0.92322314,0.736528926,0.472644628,0.209008264,0.030991736,0.01661157,0.001983471,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,0.0035,0.0079,0.0747,0.3122,0.5496,1.0404,1.6684,2.2098,2.4753,2.7409,2.7458,2.724,2.7029,2.7028,2.7038,2.8318,3.0424,3.2199,3.2684,3.3182,3.8411,4.378,4.7512,4.8344,4.9178,5.0101,5.1025,5.2078,5.3249,5.4411,5.5695,5.6983,5.8472,6.0347,6.2444,6.5912,6.9377,7.292,7.6498,8.0074,8.3616,8.7157,8.9851,9.1525,9.3117,9.465,9.6178,9.8094,10.0132,10.138,10.1563,10.1725,10.163,10.1528,10.1022,9.928,9.7536,9.464,9.1509,8.878,8.687,8.4962,8.394,8.3364,8.2803,8.32,8.3866,8.6305,8.8732,9.0823,9.1288,9.1747,8.8777,8.3262,7.7888,7.5102,7.2329,7.1529,7.4839,7.8166,8.4742,9.1391,9.4554,9.7322,9.9043,9.4571,9.0098,8.2367,7.3596,6.4752,5.4845,4.4915,4.01,3.8119,3.6517,3.5603,3.461,3.0756,2.6884,2.7417,2.8116,2.8458,2.8011,2.7578,2.8162,2.8759,2.9364,3.2338,3.5507,3.6918,3.748,3.7354,3.5677,3.4002,3.253,3.1171,2.9805,2.9769,3.0716,3.0837,3.0805,3.0769,2.9341,2.6562,2.4733,2.2937,2.1258,1.9568,1.781,1.5835,1.3859,1.2391,1.1292,1.0201,1.0782,1.1669,1.125,1.0163,0.9062,0.6001,0.3194,0.2293,0.1397,0.0533,0.0302,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
0,0,0,0,0,9.09E-05,0.000272727,0.035454545,0.179272727,0.323181818,0.871454545,1.677,2.368545455,2.636272727,2.903454545,2.903545455,2.867818182,2.830454545,2.889454545,2.954363636,3.068818182,3.213636364,3.359909091,3.506454545,3.653090909,4.068545455,4.501363636,4.825545455,4.928363636,5.030636364,5.164818182,5.298818182,5.444090909,5.601181818,5.756272727,5.851272727,5.947181818,6.092,6.344,6.608181818,6.972181818,7.335363636,7.711181818,8.093363636,8.476727273,8.802090909,9.122636364,9.414181818,9.665,9.934181818,10.21745455,10.50054545,10.64609091,10.74690909,10.83290909,10.89881818,10.96327273,10.94,10.91627273,10.83536364,10.56727273,10.29945455,10.006,9.705,9.437454545,9.260727273,9.083181818,8.973545455,8.902,8.830545455,8.882727273,8.956090909,9.201545455,9.447090909,9.664818182,9.692454545,9.720454545,9.438090909,8.872272727,8.313090909,8.125090909,7.944272727,7.896454545,8.200727273,8.506,9.208181818,9.938545455,10.20772727,10.392,10.50963636,9.974909091,9.440636364,8.603363636,7.634,6.665636364,5.732909091,4.804090909,4.262818182,4.004090909,3.822909091,3.810636364,3.796818182,3.491818182,3.171727273,3.210363636,3.279,3.332909091,3.360454545,3.387909091,3.397,3.401909091,3.407363636,3.604363636,3.836727273,4.088090909,4.356454545,4.482,4.157727273,3.832909091,3.657545455,3.556545455,3.455636364,3.436272727,3.509818182,3.562727273,3.603363636,3.644181818,3.461181818,3.032818182,2.840454545,2.665,2.491090909,2.309454545,2.124272727,1.802090909,1.477727273,1.322636364,1.348909091,1.375272727,1.255636364,1.069,1.081727273,1.226090909,1.370818182,1.315909091,1.217545455,0.841090909,0.444272727,0.068727273,0.038,0.012545455,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,3.56
